* /home/saurabh/installer_main_workshop/esim-1.1.2/examples/bjt_frequency_response/bjt_frequency_response.cir
AC Analysis  Tue Jun 24 19:42:59  2025
--------------------------------------------------------------------------------
Index   frequency       v1#branch                       
--------------------------------------------------------------------------------
368	4.786301e+03	-5.25003e-03,	1.081279e-04	
369	4.897788e+03	-5.24984e-03,	1.131748e-04	
370	5.011872e+03	-5.24963e-03,	1.182810e-04	
371	5.128614e+03	-5.24942e-03,	1.234493e-04	
372	5.248075e+03	-5.24918e-03,	1.286824e-04	
373	5.370318e+03	-5.24894e-03,	1.339830e-04	
374	5.495409e+03	-5.24868e-03,	1.393538e-04	
375	5.623413e+03	-5.24841e-03,	1.447977e-04	
376	5.754399e+03	-5.24812e-03,	1.503174e-04	
377	5.888437e+03	-5.24782e-03,	1.559158e-04	
378	6.025596e+03	-5.24750e-03,	1.615959e-04	
379	6.165950e+03	-5.24717e-03,	1.673605e-04	
380	6.309573e+03	-5.24682e-03,	1.732126e-04	
381	6.456542e+03	-5.24645e-03,	1.791552e-04	
382	6.606934e+03	-5.24606e-03,	1.851914e-04	
383	6.760830e+03	-5.24565e-03,	1.913243e-04	
384	6.918310e+03	-5.24522e-03,	1.975571e-04	
385	7.079458e+03	-5.24477e-03,	2.038929e-04	
386	7.244360e+03	-5.24429e-03,	2.103349e-04	
387	7.413102e+03	-5.24380e-03,	2.168864e-04	
388	7.585776e+03	-5.24328e-03,	2.235508e-04	
389	7.762471e+03	-5.24273e-03,	2.303315e-04	
390	7.943282e+03	-5.24216e-03,	2.372319e-04	
391	8.128305e+03	-5.24156e-03,	2.442554e-04	
392	8.317638e+03	-5.24093e-03,	2.514056e-04	
393	8.511380e+03	-5.24027e-03,	2.586861e-04	
394	8.709636e+03	-5.23957e-03,	2.661005e-04	
395	8.912509e+03	-5.23885e-03,	2.736526e-04	
396	9.120108e+03	-5.23809e-03,	2.813461e-04	
397	9.332543e+03	-5.23729e-03,	2.891848e-04	
398	9.549926e+03	-5.23646e-03,	2.971725e-04	
399	9.772372e+03	-5.23558e-03,	3.053133e-04	
400	1.000000e+04	-5.23467e-03,	3.136111e-04	
401	1.023293e+04	-5.23371e-03,	3.220700e-04	
402	1.047129e+04	-5.23270e-03,	3.306940e-04	

Index   frequency       v1#branch                       
--------------------------------------------------------------------------------
403	1.071519e+04	-5.23165e-03,	3.394874e-04	
404	1.096478e+04	-5.23055e-03,	3.484544e-04	
405	1.122018e+04	-5.22940e-03,	3.575993e-04	
406	1.148154e+04	-5.22819e-03,	3.669264e-04	
407	1.174898e+04	-5.22692e-03,	3.764402e-04	
408	1.202264e+04	-5.22560e-03,	3.861452e-04	
409	1.230269e+04	-5.22421e-03,	3.960459e-04	
410	1.258925e+04	-5.22276e-03,	4.061469e-04	
411	1.288250e+04	-5.22124e-03,	4.164529e-04	
412	1.318257e+04	-5.21965e-03,	4.269686e-04	
413	1.348963e+04	-5.21798e-03,	4.376989e-04	
414	1.380384e+04	-5.21624e-03,	4.486485e-04	
415	1.412538e+04	-5.21442e-03,	4.598224e-04	
416	1.445440e+04	-5.21251e-03,	4.712256e-04	
417	1.479108e+04	-5.21051e-03,	4.828630e-04	
418	1.513561e+04	-5.20842e-03,	4.947398e-04	
419	1.548817e+04	-5.20623e-03,	5.068611e-04	
420	1.584893e+04	-5.20394e-03,	5.192320e-04	
421	1.621810e+04	-5.20154e-03,	5.318578e-04	
422	1.659587e+04	-5.19903e-03,	5.447437e-04	
423	1.698244e+04	-5.19641e-03,	5.578950e-04	
424	1.737801e+04	-5.19367e-03,	5.713170e-04	
425	1.778279e+04	-5.19080e-03,	5.850152e-04	
426	1.819701e+04	-5.18779e-03,	5.989949e-04	
427	1.862087e+04	-5.18465e-03,	6.132615e-04	
428	1.905461e+04	-5.18137e-03,	6.278205e-04	
429	1.949845e+04	-5.17793e-03,	6.426772e-04	
430	1.995262e+04	-5.17433e-03,	6.578371e-04	
431	2.041738e+04	-5.17057e-03,	6.733057e-04	
432	2.089296e+04	-5.16664e-03,	6.890884e-04	
433	2.137962e+04	-5.16253e-03,	7.051905e-04	
434	2.187762e+04	-5.15823e-03,	7.216174e-04	
435	2.238721e+04	-5.15374e-03,	7.383745e-04	
436	2.290868e+04	-5.14904e-03,	7.554669e-04	
437	2.344229e+04	-5.14413e-03,	7.729000e-04	
438	2.398833e+04	-5.13900e-03,	7.906788e-04	
439	2.454709e+04	-5.13363e-03,	8.088084e-04	
440	2.511886e+04	-5.12803e-03,	8.272937e-04	
441	2.570396e+04	-5.12217e-03,	8.461395e-04	
442	2.630268e+04	-5.11604e-03,	8.653504e-04	
443	2.691535e+04	-5.10965e-03,	8.849310e-04	
444	2.754229e+04	-5.10297e-03,	9.048857e-04	
445	2.818383e+04	-5.09599e-03,	9.252185e-04	
